Sale No.,Sale Date,Area Block,Lease No.,Region,Bid Order,Total Bid,MROV,Sortname,% Share,Net Bid,Block Max WD (ft),Status,Primary Term,Bid System Code,Royalty Rate,Init. Acres
231,3/19/2014,MC625,G35341,C,1,900900,576000,"CONOCOPHILLIPS COMPANY",100,900900,3130,RELINQ,7,R22,18.75,5760
231,3/19/2014,MC626,G35342,C,1,2590900,5900000,"CONOCOPHILLIPS COMPANY",100,2590900,3182,RELINQ,7,R22,18.75,5760
231,3/19/2014,MC694,G35343,C,1,998111,576000,"COBALT INTERNATIONAL ENERGY LP",60,598866.6,6747,PRIMRY,10,R23,18.75,5760
231,3/19/2014,MC694,G35343,C,1,998111,576000,"TOTAL E&P USA INC",40,399244.4,6747,PRIMRY,10,R23,18.75,5760
231,3/19/2014,MC701,G35344,C,1,745550,576000,"NOBLE ENERGY INC",50,372775,7859,RELINQ,10,R23,18.75,5760
231,3/19/2014,MC701,G35344,C,1,745550,576000,"RIDGEWOOD ENERGY CORPORATION",50,372775,7859,RELINQ,10,R23,18.75,5760
231,3/19/2014,MC711,G35345,C,1,1155555,576000,"STONE ENERGY OFFSHORE LLC",100,1155555,3100,RELINQ,7,R22,18.75,5760
231,3/19/2014,MC784,G35346,C,1,625412,576000,"COBALT INTERNATIONAL ENERGY LP",60,375247.2,7440,RELINQ,10,R23,18.75,5760
231,3/19/2014,MC784,G35346,C,1,625412,576000,"TOTAL E&P USA INC",40,250164.8,7440,RELINQ,10,R23,18.75,5760
231,3/19/2014,KC084,G35481,C,1,749608,576000,"STATOIL GULF OF MEXICO LLC",100,749608,6406,PRIMRY,10,R23,18.75,5760
231,3/19/2014,KC128,G35482,C,1,749608,576000,"STATOIL GULF OF MEXICO LLC",100,749608,5498,PRIMRY,10,R23,18.75,5760
231,3/19/2014,KC416,G35483,C,1,654809,576000,"BP EXPLORATION & PRODUCTION INC",100,654809,5754,RELINQ,10,R23,18.75,5760
231,3/19/2014,KC744,G35484,C,1,654809,576000,"BP EXPLORATION & PRODUCTION INC",100,654809,7892,PRIMRY,10,R23,18.75,5760
231,3/19/2014,WR149,G35485,C,1,2222222,576000,"LLOG BLUEWATER HOLDINGS LLC",70,1555555.4,6213,RELINQ,10,R23,18.75,5760
231,3/19/2014,WR149,G35485,C,1,2222222,576000,"RED WILLOW OFFSHORE LLC",25,555555.5,6213,RELINQ,10,R23,18.75,5760
231,3/19/2014,WR149,G35485,C,1,2222222,576000,"HOUSTON ENERGY LP",5,111111.1,6213,RELINQ,10,R23,18.75,5760
231,3/19/2014,WR360,G35486,C,1,1251412,4700000,"COBALT INTERNATIONAL ENERGY LP",60,750847.2,7266,RELINQ,10,R23,18.75,5760
231,3/19/2014,WR360,G35486,C,1,1251412,4700000,"TOTAL E&P USA INC",40,500564.8,7266,RELINQ,10,R23,18.75,5760
231,3/19/2014,WR577,G35487,C,1,748991,576000,"REPSOL E&P USA INC",40,299596.4,6941,RELINQ,10,R23,18.75,5760
231,3/19/2014,WR577,G35487,C,1,748991,576000,"MARATHON OIL COMPANY",60,449394.6,6941,RELINQ,10,R23,18.75,5760
231,3/19/2014,LL403,G35459,C,1,651412,576000,"COBALT INTERNATIONAL ENERGY LP",60,390847.2,9358,RELINQ,10,R23,18.75,5760
231,3/19/2014,LL403,G35459,C,1,651412,576000,"TOTAL E&P USA INC",40,260564.8,9358,RELINQ,10,R23,18.75,5760
231,3/19/2014,GB173,G35374,C,1,808808,144000,"GULFSLOPE ENERGY INC",100,808808,1276,RELINQ,5,RS21,18.75,5760
231,3/19/2014,GB419,G35375,C,1,1089000,576000,"HESS CORPORATION",100,1089000,3012,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB420,G35376,C,1,1210000,576000,"HESS CORPORATION",100,1210000,2949,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB421,G35377,C,1,856900,576000,"VENARI OFFSHORE LLC",10,85690,2949,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB421,G35377,C,1,856900,576000,"CONOCOPHILLIPS COMPANY",90,771210,2949,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB641,G35378,C,1,680900,576000,"VENARI OFFSHORE LLC",10,68090,3779,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB641,G35378,C,1,680900,576000,"CONOCOPHILLIPS COMPANY",90,612810,3779,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB806,G35379,C,1,598412,576000,"COBALT INTERNATIONAL ENERGY LP",60,359047.2,3851,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB806,G35379,C,1,598412,576000,"TOTAL E&P USA INC",40,239364.8,3851,RELINQ,7,R22,18.75,5760
231,3/19/2014,GB1000,G35380,C,1,5101412,576000,"COBALT INTERNATIONAL ENERGY LP",60,3060847.2,6784,PRIMRY,10,R23,18.75,5760
231,3/19/2014,GB1000,G35380,C,1,5101412,576000,"TOTAL E&P USA INC",40,2040564.8,6784,PRIMRY,10,R23,18.75,5760
231,3/19/2014,GC004,G35381,C,1,50055,17950,"GULFSLOPE ENERGY INC",100,50055,519,EXPIR,5,RS20,18.75,717.22
231,3/19/2014,GC005,G35382,C,1,606606,143625,"GULFSLOPE ENERGY INC",100,606606,689,EXPIR,5,RS21,18.75,5744.12
231,3/19/2014,GC009,G35383,C,1,443520,144000,"LLOG BLUEWATER HOLDINGS LLC",100,443520,627,RELINQ,5,RS20,18.75,5760
231,3/19/2014,GC010,G35384,C,1,443520,144000,"LLOG BLUEWATER HOLDINGS LLC",100,443520,670,RELINQ,5,RS21,18.75,5760
231,3/19/2014,GC021,G35385,C,1,685177,576000,"ENVEN ENERGY VENTURES LLC",100,685177,1401,PROD,5,R21,18.75,5760
231,3/19/2014,GC080,G35386,C,1,7844809,3300000,"BP EXPLORATION & PRODUCTION INC",100,7844809,2444,EXPIR,5,R21,18.75,5760
231,3/19/2014,GC089,G35387,C,1,593280,144000,"LLOG BLUEWATER HOLDINGS LLC",100,593280,761,RELINQ,5,RS21,18.75,5760
231,3/19/2014,GC123,G35388,C,1,1194809,830000,"BP EXPLORATION & PRODUCTION INC",100,1194809,2490,EXPIR,5,R21,18.75,5760
231,3/19/2014,GC133,G35389,C,1,305280,144000,"LLOG BLUEWATER HOLDINGS LLC",100,305280,1240,RELINQ,5,RS21,18.75,5760
231,3/19/2014,GC167,G35390,C,1,1194809,576000,"BP EXPLORATION & PRODUCTION INC",100,1194809,2490,EXPIR,5,R21,18.75,5760
231,3/19/2014,MC830,G35347,C,1,4550000,576000,"EXXON MOBIL CORPORATION",100,4550000,7708,RELINQ,10,R23,18.75,5760
231,3/19/2014,MC939,G35348,C,1,750000,576000,"SHELL OFFSHORE INC.",100,750000,4409,PRIMRY,7,R22,18.75,5760
231,3/19/2014,DC133,G35349,C,1,654809,3500000,"BP EXPLORATION & PRODUCTION INC",100,654809,6665,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC135,G35350,C,1,886231,556900,"VENARI OFFSHORE LLC",20,177246.2,6600,PRIMRY,10,R23,18.75,5568.65
231,3/19/2014,DC135,G35350,C,1,886231,556900,"ECOPETROL AMERICA INC",30,265869.3,6600,PRIMRY,10,R23,18.75,5568.65
231,3/19/2014,DC135,G35350,C,1,886231,556900,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,443115.5,6600,PRIMRY,10,R23,18.75,5568.65
231,3/19/2014,DC136,G35351,C,1,1952231,4700000,"VENARI OFFSHORE LLC",20,390446.2,6862,PRIMRY,10,R23,18.75,4727.62
231,3/19/2014,DC136,G35351,C,1,1952231,4700000,"ECOPETROL AMERICA INC",30,585669.3,6862,PRIMRY,10,R23,18.75,4727.62
231,3/19/2014,DC136,G35351,C,1,1952231,4700000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,976115.5,6862,PRIMRY,10,R23,18.75,4727.62
231,3/19/2014,DC177,G35352,C,1,654809,576000,"BP EXPLORATION & PRODUCTION INC",100,654809,7043,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC179,G35353,C,1,948231,576000,"VENARI OFFSHORE LLC",20,189646.2,6990,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC179,G35353,C,1,948231,576000,"ECOPETROL AMERICA INC",30,284469.3,6990,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC179,G35353,C,1,948231,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,474115.5,6990,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC180,G35354,C,1,10421231,7800000,"VENARI OFFSHORE LLC",20,2084246.2,7036,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC180,G35354,C,1,10421231,7800000,"ECOPETROL AMERICA INC",30,3126369.3,7036,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC180,G35354,C,1,10421231,7800000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,5210615.5,7036,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC323,G35355,C,1,654809,,"BP EXPLORATION & PRODUCTION INC",100,654809,3366,RELINQ,7,R22,18.75,5760
231,3/19/2014,DC354,G35356,C,1,43504247,30000000,"SHELL OFFSHORE INC.",100,43504247,7797,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC441,G35357,C,1,581760,,"SHELL OFFSHORE INC.",100,581760,7636,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC573,G35358,C,1,7235178,2900000,"ECOPETROL AMERICA INC",50,3617589,7977,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC573,G35358,C,1,7235178,2900000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,3617589,7977,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC574,G35359,C,1,1095178,5200000,"ECOPETROL AMERICA INC",50,547589,8040,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC574,G35359,C,1,1095178,5200000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,547589,8040,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC618,G35360,C,1,1178178,780000,"ECOPETROL AMERICA INC",50,589089,7977,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC618,G35360,C,1,1178178,780000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,589089,7977,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC619,G35361,C,1,30178178,3000000,"ECOPETROL AMERICA INC",50,15089089,8099,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC619,G35361,C,1,30178178,3000000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,15089089,8099,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC620,G35362,C,1,4178178,4100000,"ECOPETROL AMERICA INC",50,2089089,8220,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC620,G35362,C,1,4178178,4100000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,2089089,8220,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC624,G35363,C,1,852125,,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,852125,8640,RELINQ,10,R23,18.75,5760
231,3/19/2014,DC661,G35364,C,1,745550,576000,"NOBLE ENERGY INC",50,372775,8007,RELINQ,10,R23,18.75,5760
231,3/19/2014,DC661,G35364,C,1,745550,576000,"RIDGEWOOD ENERGY CORPORATION",50,372775,8007,RELINQ,10,R23,18.75,5760
231,3/19/2014,DC664,G35365,C,1,2135178,5600000,"ECOPETROL AMERICA INC",50,1067589,8187,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC664,G35365,C,1,2135178,5600000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,1067589,8187,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC665,G35366,C,1,12958178,6700000,"ECOPETROL AMERICA INC",50,6479089,8279,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC665,G35366,C,1,12958178,6700000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,6479089,8279,PRIMRY,10,R23,18.75,5760
231,3/19/2014,DC668,G35367,C,1,752125,,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,752125,8486,RELINQ,10,R23,18.75,5760
231,3/19/2014,GB028,G35368,C,1,220317,53475,"LLOG BLUEWATER HOLDINGS LLC",100,220317,483,RELINQ,5,RS20,18.75,2138.06
231,3/19/2014,GB034,G35369,C,1,270890,65750,"LLOG BLUEWATER HOLDINGS LLC",100,270890,683,RELINQ,5,RS21,18.75,2629.72
231,3/19/2014,GB035,G35370,C,1,261105,63375,"LLOG BLUEWATER HOLDINGS LLC",100,261105,617,RELINQ,5,RS20,18.75,2534.1
231,3/19/2014,GB073,G35371,C,1,547200,144000,"LLOG BLUEWATER HOLDINGS LLC",100,547200,840,RELINQ,5,RS21,18.75,5760
231,3/19/2014,GB074,G35372,C,1,547200,144000,"LLOG BLUEWATER HOLDINGS LLC",100,547200,889,RELINQ,5,RS21,18.75,5760
231,3/19/2014,GB124,G35373,C,1,218880,144000,"LLOG BLUEWATER HOLDINGS LLC",100,218880,1283,RELINQ,5,RS21,18.75,5760
233-2,3/19/2014,AC954,G35162,W,1,12851000,576000,"EXXON MOBIL CORPORATION",100,12851000,9827,RELINQ,10,R23,18.75,5760
233-2,3/19/2014,AC998,G35164,W,1,1268250,59600,"EXXON MOBIL CORPORATION",100,1268250,9811,RELINQ,10,R23,18.75,595.19
233-2,3/19/2014,AC955,G35163,W,1,7214600,576000,"EXXON MOBIL CORPORATION",100,7214600,9775,RELINQ,10,R23,18.75,5760
235,3/18/2015,MC769,G35641,C,1,16684769,576000,"RED WILLOW OFFSHORE LLC",32.5,5422549.925,4583,RELINQ,7,R22,18.75,5760
235,3/18/2015,MC769,G35641,C,1,16684769,576000,"RIDGEWOOD ENERGY CORPORATION",37.5,6256788.375,4583,RELINQ,7,R22,18.75,5760
235,3/18/2015,MC896,G35642,C,1,9725725,9200000,"SHELL OFFSHORE INC.",100,9725725,3877,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC919,G35643,C,1,585725,576000,"SHELL OFFSHORE INC.",100,585725,7902,RELINQ,10,R23,18.75,5760
235,3/18/2015,MC920,G35644,C,1,585725,576000,"SHELL OFFSHORE INC.",100,585725,7948,RELINQ,10,R23,18.75,5760
235,3/18/2015,MC977,G35645,C,1,15950184,12000000,"ECOPETROL AMERICA INC",50,7975092,3520,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC977,G35645,C,1,15950184,12000000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,7975092,3520,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GB171,G35646,C,1,2690237,576000,"HESS CORPORATION",100,2690237,1427,SOO,5,R21,18.75,5760
235,3/18/2015,GB254,G35647,C,1,1555555,576000,"STONE ENERGY OFFSHORE LLC",100,1555555,1942,RELINQ,5,R21,18.75,5760
235,3/18/2015,GB295,G35648,C,1,607000,576000,"DEEP GULF ENERGY III LLC",100,607000,1444,EXPIR,5,R21,18.75,5760
235,3/18/2015,GB338,G35649,C,1,12777000,576000,"DEEP GULF ENERGY III LLC",100,12777000,2372,EXPIR,5,R21,18.75,5760
235,3/18/2015,GB523,G35650,C,1,772237,576000,"HESS CORPORATION",100,772237,3113,RELINQ,7,R22,18.75,5760
235,3/18/2015,GC031,G35651,C,1,855000,576000,"EXXON MOBIL CORPORATION",100,855000,2388,RELINQ,5,R21,18.75,5760
235,3/18/2015,GC071,G35652,C,1,855000,576000,"EXXON MOBIL CORPORATION",100,855000,2224,RELINQ,5,R21,18.75,5760
235,3/18/2015,GC082,G35653,C,1,718000,576000,"NAVITAS PETROLEUM US LLC",100,718000,2703,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC149,G35654,C,1,3550000,576000,"EXXON MOBIL CORPORATION",100,3550000,2231,RELINQ,5,R21,18.75,5760
235,3/18/2015,GC166,G35655,C,1,5166166,576000,"RED WILLOW OFFSHORE LLC",47.5,2453928.85,2556,PRIMRY,5,R21,18.75,5760
235,3/18/2015,GC166,G35655,C,1,5166166,576000,"HOUSTON ENERGY LP",5,258308.3,2556,PRIMRY,5,R21,18.75,5760
235,3/18/2015,GC166,G35655,C,1,5166166,576000,"RIDGEWOOD ENERGY CORPORATION",47.5,2453928.85,2556,PRIMRY,5,R21,18.75,5760
235,3/18/2015,GC192,G35656,C,1,900000,576000,"EXXON MOBIL CORPORATION",100,900000,1795,RELINQ,5,R21,18.75,5760
235,3/18/2015,GC193,G35657,C,1,5200000,576000,"EXXON MOBIL CORPORATION",100,5200000,2372,RELINQ,5,R21,18.75,5760
235,3/18/2015,GC280,G35658,C,1,1252150,576000,"DEEP GULF ENERGY III LLC",35,438252.5,3221,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC280,G35658,C,1,1252150,576000,"TALOS ENERGY OFFSHORE LLC",65,813897.5,3221,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC320,G35659,C,1,5635636,5400000,"MARATHON OIL COMPANY",100,5635636,3018,RELINQ,7,R22,18.75,5760
235,3/18/2015,GC364,G35660,C,1,33025250,3700000,"EXXON MOBIL CORPORATION",100,33025250,3317,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC460,G35661,C,1,755000,576000,"EXXON MOBIL CORPORATION",100,755000,4337,RELINQ,7,R22,18.75,5760
235,3/18/2015,GC478,G35662,C,1,915478,576000,"LLOG BLUEWATER HOLDINGS LLC",70,640834.6,3979,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC478,G35662,C,1,915478,576000,"RED WILLOW OFFSHORE LLC",25,228869.5,3979,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC478,G35662,C,1,915478,576000,"HOUSTON ENERGY LP",5,45773.9,3979,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC495,G35663,C,1,950216,576000,"BP EXPLORATION & PRODUCTION INC",100,950216,3825,PRIMRY,7,R22,18.75,5760
235,3/18/2015,GC507,G35664,C,1,635725,576000,"SHELL OFFSHORE INC.",100,635725,4340,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC024,G35628,C,1,333333,144000,"APACHE SHELF EXPLORATION LLC",50,166666.5,1148,RELINQ,5,RS21,18.75,5760
235,3/18/2015,MC024,G35628,C,1,333333,144000,"FIELDWOOD ENERGY OFFSHORE LLC",50,166666.5,1148,RELINQ,5,RS21,18.75,5760
235,3/18/2015,MC069,G35629,C,1,858690,576000,"RED WILLOW OFFSHORE LLC",47.5,407877.75,1785,RELINQ,5,R21,18.75,5760
235,3/18/2015,MC069,G35629,C,1,858690,576000,"HOUSTON ENERGY LP",5,42934.5,1785,RELINQ,5,R21,18.75,5760
235,3/18/2015,MC069,G35629,C,1,858690,576000,"RIDGEWOOD ENERGY CORPORATION",47.5,407877.75,1785,RELINQ,5,R21,18.75,5760
235,3/18/2015,MC169,G35630,C,1,915169,2700000,"LLOG BLUEWATER HOLDINGS LLC",50,457584.5,4799,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC169,G35630,C,1,915169,2700000,"RED WILLOW OFFSHORE LLC",45,411826.05,4799,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC169,G35630,C,1,915169,2700000,"HOUSTON ENERGY LP",5,45758.45,4799,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC170,G35631,C,1,717115,576000,"LLOG BLUEWATER HOLDINGS LLC",100,717115,5819,PRIMRY,10,R23,18.75,5760
235,3/18/2015,MC260,G35632,C,1,2362000,576000,"DEEP GULF ENERGY III LLC",25,590500,6829,PRIMRY,10,R23,18.75,5760
235,3/18/2015,MC260,G35632,C,1,2362000,576000,"RIDGEWOOD ENERGY CORPORATION",75,1771500,6829,PRIMRY,10,R23,18.75,5760
235,3/18/2015,MC268,G35633,C,1,140088,49150,"APACHE SHELF EXPLORATION LLC",100,140088,473,RELINQ,5,RS20,18.75,1965.79
235,3/18/2015,MC412,G35634,C,1,9000718,3100000,"CONOCOPHILLIPS COMPANY",100,9000718,1759,RELINQ,5,R21,18.75,5760
235,3/18/2015,MC456,G35635,C,1,1000718,576000,"CONOCOPHILLIPS COMPANY",100,1000718,1860,RELINQ,5,R21,18.75,5760
235,3/18/2015,MC523,G35636,C,1,1025725,576000,"SHELL OFFSHORE INC.",100,1025725,7371,PRIMRY,10,R23,18.75,5760
235,3/18/2015,MC589,G35637,C,1,596383,8000000,"LLOG BLUEWATER HOLDINGS LLC",100,596383,2897,REJECT,7,R22,18.75,5760
235,3/18/2015,MC664,G35638,C,1,592500,576000,"FIELDWOOD ENERGY OFFSHORE LLC",100,592500,2336,RELINQ,5,R21,18.75,5760
235,3/18/2015,MC678,G35639,C,1,2098120,576000,"STONE ENERGY OFFSHORE LLC",50,1049060,3805,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC678,G35639,C,1,2098120,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,1049060,3805,PRIMRY,7,R22,18.75,5760
235,3/18/2015,MC706,G35640,C,1,699100,576000,"FIELDWOOD ENERGY OFFSHORE LLC",100,699100,1404,RELINQ,5,R21,18.75,5760
235,3/18/2015,MC769,G35641,C,1,16684769,576000,"LLOG BLUEWATER HOLDINGS LLC",30,5005430.7,4583,RELINQ,7,R22,18.75,5760
235,3/18/2015,WR155,G35726,C,1,843996,576000,"STATOIL GULF OF MEXICO LLC",100,843996,6688,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR156,G35727,C,1,2827000,3200000,"STATOIL GULF OF MEXICO LLC",50,1413500,6741,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR156,G35727,C,1,2827000,3200000,"ANADARKO US OFFSHORE CORPORATION",50,1413500,6741,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR199,G35728,C,1,843996,576000,"STATOIL GULF OF MEXICO LLC",100,843996,6485,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR200,G35729,C,1,827000,1300000,"STATOIL GULF OF MEXICO LLC",50,413500,6318,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR200,G35729,C,1,827000,1300000,"ANADARKO US OFFSHORE CORPORATION",50,413500,6318,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR201,G35730,C,1,2827000,576000,"STATOIL GULF OF MEXICO LLC",50,1413500,6072,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR201,G35730,C,1,2827000,576000,"ANADARKO US OFFSHORE CORPORATION",50,1413500,6072,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR202,G35731,C,1,2827000,2100000,"STATOIL GULF OF MEXICO LLC",50,1413500,6196,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR202,G35731,C,1,2827000,2100000,"ANADARKO US OFFSHORE CORPORATION",50,1413500,6196,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR227,G35732,C,1,28000807,15000000,"STATOIL GULF OF MEXICO LLC",66.67,18668138.0269,7292,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR227,G35732,C,1,28000807,15000000,"SAMSON OFFSHORE LLC",33.33,9332668.9731,7292,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR315,G35733,C,1,12000807,18000000,"STATOIL GULF OF MEXICO LLC",66.67,8000938.0269,6708,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR315,G35733,C,1,12000807,18000000,"SAMSON OFFSHORE LLC",33.33,3999868.9731,6708,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR317,G35734,C,1,601618,576000,"COBALT INTERNATIONAL ENERGY LP",60,360970.8,6354,RELINQ,10,R23,18.75,5760
235,3/18/2015,WR317,G35734,C,1,601618,576000,"TOTAL E&P USA INC",40,240647.2,6354,RELINQ,10,R23,18.75,5760
235,3/18/2015,WR375,G35735,C,1,8225725,9300000,"SHELL OFFSHORE INC.",100,8225725,7440,RELINQ,10,R23,18.75,5760
235,3/18/2015,WR444,G35736,C,1,9673896,576000,"STATOIL GULF OF MEXICO LLC",100,9673896,7892,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR488,G35737,C,1,1458208,576000,"STATOIL GULF OF MEXICO LLC",100,1458208,7758,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR489,G35738,C,1,3867896,576000,"STATOIL GULF OF MEXICO LLC",100,3867896,8043,PRIMRY,10,R23,18.75,5760
235,3/18/2015,WR594,G35739,C,1,782594,12000000,"LLOG BLUEWATER HOLDINGS LLC",70,547815.8,9808,REJECT,10,R23,18.75,5760
235,3/18/2015,WR594,G35739,C,1,782594,12000000,"RED WILLOW OFFSHORE LLC",25,195648.5,9808,REJECT,10,R23,18.75,5760
235,3/18/2015,WR594,G35739,C,1,782594,12000000,"HOUSTON ENERGY LP",5,39129.7,9808,REJECT,10,R23,18.75,5760
235,3/18/2015,WR595,G35740,C,1,925595,13000000,"LLOG BLUEWATER HOLDINGS LLC",70,647916.5,9893,REJECT,10,R23,18.75,5760
235,3/18/2015,WR595,G35740,C,1,925595,13000000,"RED WILLOW OFFSHORE LLC",25,231398.75,9893,REJECT,10,R23,18.75,5760
235,3/18/2015,WR595,G35740,C,1,925595,13000000,"HOUSTON ENERGY LP",5,46279.75,9893,REJECT,10,R23,18.75,5760
235,3/18/2015,LL500,G35702,C,1,895618,,"COBALT INTERNATIONAL ENERGY LP",60,537370.8,9840,RELINQ,10,R23,18.75,5760
235,3/18/2015,LL500,G35702,C,1,895618,,"TOTAL E&P USA INC",40,358247.2,9840,RELINQ,10,R23,18.75,5760
235,3/18/2015,LL501,G35703,C,1,811618,,"COBALT INTERNATIONAL ENERGY LP",60,486970.8,9867,RELINQ,10,R23,18.75,5760
235,3/18/2015,LL501,G35703,C,1,811618,,"TOTAL E&P USA INC",40,324647.2,9867,RELINQ,10,R23,18.75,5760
235,3/18/2015,KC015,G35704,C,1,730216,576000,"BP EXPLORATION & PRODUCTION INC",100,730216,4317,RELINQ,7,R22,18.75,5760
235,3/18/2015,KC039,G35705,C,1,811618,576000,"COBALT INTERNATIONAL ENERGY LP",60,486970.8,6941,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC039,G35705,C,1,811618,576000,"TOTAL E&P USA INC",40,324647.2,6941,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC259,G35706,C,1,2525725,576000,"SHELL OFFSHORE INC.",100,2525725,6082,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC343,G35707,C,1,3125725,576000,"SHELL OFFSHORE INC.",100,3125725,5878,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC386,G35708,C,1,725725,576000,"SHELL OFFSHORE INC.",100,725725,7813,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC391,G35709,C,1,855725,576000,"SHELL OFFSHORE INC.",100,855725,7052,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC392,G35710,C,1,585725,576000,"SHELL OFFSHORE INC.",100,585725,6118,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC393,G35711,C,1,1125725,576000,"SHELL OFFSHORE INC.",100,1125725,6036,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC429,G35712,C,1,725725,576000,"SHELL OFFSHORE INC.",100,725725,7171,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC435,G35713,C,1,5255725,576000,"SHELL OFFSHORE INC.",100,5255725,7735,PRIMRY,10,R23,18.75,5760
235,3/18/2015,KC771,G35714,C,1,1820000,9600000,"PXP OFFSHORE LLC",58.33,1061606,6662,REJECT,10,R23,18.75,5760
235,3/18/2015,KC771,G35714,C,1,1820000,9600000,"ANADARKO US OFFSHORE CORPORATION",41.67,758394,6662,REJECT,10,R23,18.75,5760
235,3/18/2015,KC909,G35715,C,1,2172222,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,2172222,7125,RELINQ,10,R23,18.75,5760
